@relation reopenBugInFuture
@attribute STR numeric
@attribute EB numeric
@attribute DWL numeric
@attribute DN numeric
@attribute OPC numeric
@attribute OPF numeric
@attribute FPC numeric
@attribute FPF numeric
@attribute SS numeric
@attribute locFixMean numeric
@attribute locFixMedian numeric
@attribute DWMCMean numeric
@attribute DWMCMedian numeric
@attribute ReadabilityMean numeric
@attribute ReadabilityMedian numeric
@attribute CDMean numeric
@attribute CDMedian numeric
@attribute CBOMean numeric
@attribute CBOMedian numeric
@attribute DITMean numeric
@attribute DITMedian numeric
@attribute LOCPreFixMean numeric
@attribute LOCPrefixMedian numeric
@attribute LCOMMean numeric
@attribute LCOMMedian numeric
@attribute NOCMean numeric
@attribute NOCMedian numeric
@attribute NOFMean numeric
@attribute NOFMedian numeric
@attribute NOMMean numeric
@attribute NOMMedian numeric
@attribute NOPMMean numeric
@attribute NOPMMedian numeric
@attribute NOPFMean numeric
@attribute NOPFMedian numeric
@attribute NOSMMean numeric
@attribute NOSMMedian numeric
@attribute NOSFMean numeric
@attribute NOSFMedian numeric
@attribute NOSIMean numeric
@attribute NOSIMedian numeric
@attribute RFCMean numeric
@attribute RFCMedian numeric
@attribute WMCMean numeric
@attribute WMCMedian numeric
@attribute BugReopen {false,true}

@data
1.0,0.0,187.0,1.0,0.0,0.0,201.0,146.0,1.0,967.5,962.8333333333334,2.0,1.3333333333333428,0.0,0.0,29.646825396825395,23.503040118285554,28.5,28.166666666666668,2.0,5.333333333333333,967.5,952.1666666666666,2431.0,2911.6666666666665,0.0,0.0,2.5,12.833333333333334,58.5,52.166666666666664,35.0,39.166666666666664,0.0,0.3333333333333333,3.0,3.6666666666666665,0.5,3.3333333333333335,0.5,3.3333333333333335,86.5,95.16666666666667,123.5,137.5,false
0.0,0.0,2.0,4.0,0.0,0.0,279.0,9.0,0.16666666666666666,9522.0,9522.0,0.0,0.0,0.0,0.0,1.1484565685570711,1.1484565685570711,270.0,270.0,3.0,3.0,9522.0,9522.0,81772.0,81772.0,0.0,0.0,2.0,2.0,345.0,345.0,343.0,343.0,0.0,0.0,103.0,103.0,1.0,1.0,1.0,1.0,179.0,179.0,452.0,452.0,false
0.0,0.0,190.0,2.0,0.0,0.0,14.0,41.0,1.0,189.0,189.0,0.0,0.0,0.0,0.0,5.362394957983193,5.362394957983193,9.0,9.0,1.0,1.0,189.0,189.0,282.0,282.0,0.0,0.0,9.0,9.0,25.0,25.0,23.5,23.5,0.0,0.0,24.0,24.0,9.0,9.0,9.0,9.0,13.5,13.5,52.0,52.0,false
0.0,0.0,109.0,2.0,0.0,0.0,17.0,49.0,0.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,717.5,717.5,5.0,5.0,0.0,0.0,19.424038461538462,19.424038461538462,28.5,28.5,2.5,2.5,697.5,697.5,2962.5,2962.5,0.0,0.0,13.5,13.5,39.5,39.5,32.0,32.0,0.0,0.0,1.5,1.5,0.5,0.5,0.5,0.5,69.0,69.0,103.0,103.0,false
0.0,1.0,123.0,2.0,0.0,0.0,164.0,121.0,0.0,1507.0,6021.333333333333,0.0,0.0,0.0,0.0,27.857142857142858,19.479492789077018,52.0,130.66666666666666,1.0,1.0,1507.0,6020.333333333333,19098.0,44920.666666666664,0.0,0.0,10.0,7.0,65.0,190.0,58.0,183.66666666666666,0.0,0.0,1.0,41.666666666666664,3.0,2.3333333333333335,3.0,2.3333333333333335,144.0,164.0,240.0,336.6666666666667,false
0.0,0.0,198.0,1.0,0.0,0.0,5.0,17.0,0.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,41.0,5.0,0.0,0.0,225.0,2.0,0.0,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN,false
0.0,0.0,44.0,1.0,29.0,60.0,29.0,60.0,0.0,157.5,157.5,2.0,2.0,0.0,0.0,3.5473856209150325,3.5473856209150325,3.0,3.0,1.0,1.0,155.5,155.5,25.0,25.0,0.0,0.0,1.5,1.5,10.5,10.5,10.5,10.5,1.0,1.0,8.0,8.0,1.5,1.5,1.5,1.5,7.0,7.0,39.5,39.5,false
0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,260.0,240.0,1.0,0.6000000000000014,0.0,5.984226008877158E-5,24.636363636363637,22.32207792207792,16.0,15.2,1.0,1.4,260.0,231.6,0.0,0.6,0.0,0.0,5.0,11.6,16.0,16.4,16.0,15.0,0.0,0.0,0.0,0.0,2.0,1.6,2.0,1.6,23.0,23.2,22.0,35.8,false
